team__displayName,team__abbrName,team__logoId,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,rushTotalAtt,rushTotalBrokenTackles,rushTotalFum,rushTotalLongest,rushTotalTDs,rushTotal20PlusYds,rushTotalYdsAfterContact,rushTotalYds,rushAvgYdsAfterContact,rushAvgYdsPerAtt,rushAvgYdsPerGame
Panthers,CAR,20,TE,551027522,Jake Ferguson,3,0,1577,87,2,12.80,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,WR,551028578,Darnell Mooney,5,0,469,1,1,16.50,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,WR,551027754,K.J. Hamler,5,0,739,88,8,0.00,0,11,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,HB,551028426,Alexander Mattison,6,0,9562,22,7,2.10,8,1,0,7,0,0,10,21,1.43,2.62,1.24
Panthers,CAR,20,HB,551029145,Devin Singletary,6,0,9629,26,11,18.80,41,7,1,12,3,0,36,130,3.27,3.17,7.65
Panthers,CAR,20,WR,551028080,Diontae Johnson,6,0,9529,5,5,8.80,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,WR,551028948,Hunter Renfrow,6,0,9610,86,5,0.00,0,7,0,0,0,0,0,0,0.00,0.00,0.00
Panthers,CAR,20,TE,551029410,Robert Tonyan,7,0,9943,85,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,HB,551027475,Audric Estime,1,0,10067,26,2,3.00,9,3,0,7,0,0,1,30,0.50,3.33,4.29
Patriots,NE,21,HB,551027236,Blake Corum,1,0,10043,22,17,61.70,161,43,4,36,5,3,229,564,13.47,3.50,33.18
Patriots,NE,21,QB,551028430,Drake Maye,1,0,10165,10,16,154.88,29,5,2,32,3,2,10,144,0.63,4.97,8.47
Patriots,NE,21,TE,551026728,Erick All,1,0,9997,83,1,2.30,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,WR,551028862,Ja'Lynn Polk,1,0,10210,1,5,15.90,0,11,0,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,WR,551028795,Ricky Pearsall,1,0,10206,14,9,76.60,2,11,0,13,0,0,2,12,0.22,6.00,0.71
Patriots,NE,21,WR,551028703,Rome Odunze,1,0,10199,15,12,53.00,2,16,3,0,0,0,2,-4,0.17,-2.00,-0.24
Patriots,NE,21,TE,551028100,Theo Johnson,1,0,10130,87,9,35.70,0,19,0,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,HB,551028537,Kendre Miller,2,0,2310,24,6,11.50,44,10,1,18,0,0,61,135,10.17,3.07,15.00
Patriots,NE,21,WR,551026897,Braxton Berrios,7,0,8820,0,3,-2.00,0,3,1,0,0,0,0,0,0.00,0.00,0.00
Patriots,NE,21,HB,551028637,Latavius Murray,11,0,6853,28,3,1.00,3,3,0,7,0,0,4,15,1.33,5.00,1.36
Patriots,NE,21,WR,551027184,Randall Cobb,13,0,4352,18,2,-2.00,0,2,1,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,WR,551029345,Brian Thomas Jr,1,0,10263,3,5,3.80,2,7,1,13,0,0,7,15,1.40,7.50,0.88
Raiders,LV,22,WR,551028648,Malik Nabers,1,0,10192,1,5,7.30,5,8,0,19,0,0,12,23,2.40,4.60,2.30
Raiders,LV,22,HB,551028336,MarShawn Lloyd,1,0,10161,32,16,135.30,199,36,2,65,13,8,222,1013,13.88,5.09,63.31
Raiders,LV,22,QB,551027526,Justin Fields,4,0,1366,2,17,182.36,59,5,2,31,6,1,29,220,1.71,3.73,12.94
Raiders,LV,22,HB,551028691,Kene Nwangwu,4,0,1180,26,8,1.90,9,4,0,10,0,0,0,27,0.00,3.00,1.59
Raiders,LV,22,TE,551028726,Albert Okwuegbunam,5,0,490,85,2,26.40,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,WR,551027304,Gabe Davis,5,0,238,11,4,38.70,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,TE,551027091,Lawrence Cager,5,0,200,88,1,9.20,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,QB,551029514,P.J. Walker,7,0,168,15,1,-0.20,2,0,0,0,0,0,0,-2,0.00,-1.00,-0.50
Raiders,LV,22,WR,551027601,Russell Gage Jr,7,0,9779,6,3,0.00,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Raiders,LV,22,HB,551028117,Aaron Jones,8,0,8609,33,16,67.60,90,24,0,38,5,3,70,444,4.38,4.93,26.12
Raiders,LV,22,HB,551027557,D'Onta Foreman,8,0,8554,22,4,-0.10,3,1,0,4,0,0,0,-1,0.00,-0.33,-0.06
Rams,LAR,23,QB,551029616,Caleb Williams,1,0,10296,15,17,281.28,53,11,2,32,9,7,19,442,1.12,8.34,26.00
Rams,LAR,23,HB,551029482,Deuce Vaughn,2,0,2443,25,12,56.50,121,20,1,23,7,1,65,418,5.42,3.45,24.59
Rams,LAR,23,QB,551027915,Hendon Hooker,2,0,2581,2,6,-1.60,16,0,0,0,0,0,0,-16,0.00,-1.00,-2.67
Rams,LAR,23,WR,551027543,Zay Flowers,2,0,2140,4,12,118.20,3,17,1,9,0,0,0,21,0.00,7.00,1.24
Rams,LAR,23,WR,551029109,Rashid Shaheed,3,0,4928,22,5,13.30,0,8,0,0,0,0,0,0,0.00,0.00,0.00
Rams,LAR,23,WR,551029386,Tyquan Thornton,3,0,1985,11,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Rams,LAR,23,HB,551028116,Velus Jones Jr,3,0,1791,12,15,30.90,33,19,2,17,2,0,57,134,3.80,4.06,7.88
Rams,LAR,23,HB,551026716,Salvon Ahmed,5,0,70,26,3,15.00,14,1,0,57,1,1,61,90,20.33,6.43,7.50
Rams,LAR,23,FB,551026919,Khari Blasingame,6,0,100,35,2,0.50,2,0,0,3,0,0,4,5,2.00,2.50,0.29
Rams,LAR,23,TE,551026727,Mo Alie-Cox,7,0,9697,81,3,2.50,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Rams,LAR,23,TE,551029184,Jonnu Smith,8,0,8731,9,6,7.20,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Rams,LAR,23,WR,551029642,Mike Williams,8,0,8780,18,4,8.00,1,4,0,7,0,0,0,7,0.00,7.00,0.41
Rams,LAR,23,HB,551027846,Derrick Henry,9,0,8045,22,5,41.20,51,6,0,32,4,3,98,263,19.60,5.16,56.79
Ravens,BAL,24,WR,551028076,Cornelius Johnson,1,0,10127,86,3,0.00,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,WR,551029546,Malik Washington,1,2,10285,19,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,WR,551028839,Alec Pierce,3,0,4060,10,8,41.20,2,9,0,17,0,0,4,18,0.50,9.00,1.06
Ravens,BAL,24,TE,551026882,Daniel Bellinger,3,0,1168,44,1,15.60,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,TE,551028857,Kyle Pitts,4,0,3807,0,6,38.80,0,8,0,0,0,0,0,0,0.00,0.00,0.00
Ravens,BAL,24,HB,551027126,Michael Carter,4,0,1356,32,5,0.40,1,4,0,4,0,0,0,4,0.00,4.00,0.24
Ravens,BAL,24,HB,551027791,Najee Harris,4,0,10355,22,17,118.60,210,52,4,53,11,9,363,1170,21.35,5.57,68.82
Ravens,BAL,24,WR,551028057,Jerry Jeudy,5,0,3696,7,9,67.60,3,8,0,69,1,1,4,93,0.44,31.00,5.47
Ravens,BAL,24,WR,551028854,Michael Pittman Jr,5,0,532,11,5,4.10,2,6,0,7,0,0,0,5,0.00,2.50,0.38
Ravens,BAL,24,FB,551027646,Reggie Gilliam,5,0,10342,40,3,6.60,4,1,0,4,1,0,5,6,1.67,1.50,0.35
Ravens,BAL,24,HB,551028612,Zack Moss,5,0,474,15,12,7.10,32,9,0,9,0,0,34,78,2.83,2.44,4.59
Ravens,BAL,24,QB,551028015,Lamar Jackson,7,0,3851,8,16,238.34,51,5,0,31,0,1,47,144,2.94,2.82,8.47
Ravens,BAL,24,WR,551028951,Josh Reynolds,8,0,8700,13,3,13.50,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,HB,551027987,Bucky Irving,1,0,10113,7,6,25.50,39,11,0,59,3,2,45,219,7.50,5.62,31.29
Saints,NO,26,QB,551028895,Brock Purdy,3,0,1899,13,13,186.82,27,7,5,13,0,0,17,114,1.31,4.22,6.71
Saints,NO,26,WR,551027061,Treylon Burks,3,0,1226,16,8,0.00,0,15,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,HB,551027622,Myles Gaskin,5,0,9468,39,1,5.90,3,0,0,39,0,1,6,59,6.00,19.67,19.67
Saints,NO,26,WR,551029161,Darius Slayton,6,0,9631,86,4,18.90,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,HB,551028575,David Montgomery,6,0,9577,34,10,12.70,14,8,0,9,1,0,12,45,1.20,3.21,2.65
Saints,NO,26,TE,551029168,Irv Smith Jr,6,0,9633,81,6,17.60,1,8,0,1,1,0,0,1,0.00,1.00,0.06
Saints,NO,26,HB,551029065,Miles Sanders,6,0,9619,28,3,3.00,7,5,0,18,0,0,12,30,4.00,4.29,2.73
Saints,NO,26,WR,551029658,Cedrick Wilson Jr,7,0,9119,11,3,0.40,1,2,0,4,0,0,0,4,0.00,4.00,0.24
Saints,NO,26,WR,551029469,Marquez Valdes-Scantling,7,0,9091,87,3,0.70,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,HB,551028440,Christian McCaffrey,8,0,8655,29,17,123.80,203,71,4,70,12,6,220,1009,12.94,4.97,59.35
Saints,NO,26,TE,551027847,Hunter Henry,9,5,8046,85,9,57.20,0,17,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,WR,551027380,Phillip Dorsett II,10,0,7089,81,7,-2.00,0,8,1,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,WR,551027920,DeAndre Hopkins,12,0,5873,10,7,58.00,0,14,0,0,0,0,0,0,0.00,0.00,0.00
Saints,NO,26,QB,551029675,Russell Wilson,12,0,5566,3,5,16.84,9,3,2,22,0,3,8,91,1.60,10.11,5.69
Seahawks,SEA,27,WR,551028552,Adonai Mitchell,1,0,10183,10,10,80.90,2,13,0,17,1,0,10,13,1.00,6.50,0.81
Seahawks,SEA,27,HB,551026688,Israel Abanikanda,2,4,361,20,13,137.00,169,32,0,78,8,9,353,919,27.15,5.44,70.69
Seahawks,SEA,27,WR,551028267,Matt Landers,2,0,4616,84,1,6.90,1,0,0,9,1,0,2,9,2.00,9.00,1.00
Seahawks,SEA,27,HB,551027425,Trestan Ebner,2,0,1559,22,5,-1.30,2,7,1,6,0,0,3,7,0.60,3.50,0.56
Seahawks,SEA,27,TE,551028720,Chigoziem Okonkwo,3,0,1869,85,10,59.80,0,13,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,WR,551028344,Drake London,3,0,1813,5,11,56.60,1,11,1,0,0,0,1,-4,0.09,-4.00,-0.24
Seahawks,SEA,27,QB,551029656,Malik Willis,3,0,2039,7,11,181.56,78,8,8,65,8,1,30,323,2.73,4.14,23.07
Seahawks,SEA,27,HB,551029632,Javonte Williams,4,0,1118,23,12,13.80,76,34,2,65,2,1,161,393,13.42,5.17,23.12
Seahawks,SEA,27,WR,551029406,Kadarius Toney,4,7,0,0,3,5.00,0,8,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,HB,551029217,Benny Snell,6,0,9638,37,1,0.20,1,0,0,2,0,0,0,2,0.00,2.00,0.67
Seahawks,SEA,27,HB,551027583,Royce Freeman,6,0,8895,27,2,1.50,4,1,0,12,0,0,2,15,1.00,3.75,1.91
Seahawks,SEA,27,TE,551027880,Taysom Hill,7,0,9202,89,1,2.30,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,QB,551027374,Joshua Dobbs,8,0,8533,3,5,9.20,17,4,1,22,0,1,13,66,2.60,3.88,4.40
Seahawks,SEA,27,TE,551027933,O.J. Howard,8,0,8594,88,1,1.40,2,1,0,17,0,0,4,14,4.00,7.00,0.82
Seahawks,SEA,27,WR,551028449,Ray-Ray McCloud III,8,0,8983,9,3,14.90,1,3,0,8,0,0,0,8,0.00,8.00,0.50
Seahawks,SEA,27,WR,551027694,Jakeem Grant Sr,9,0,8025,83,1,0.00,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Seahawks,SEA,27,HB,551028786,Cordarrelle Patterson,12,0,6017,37,6,-3.10,3,6,2,7,0,0,0,9,0.00,3.00,0.50
Seahawks,SEA,27,QB,551029327,Tyrod Taylor,13,0,4490,11,1,-0.10,1,0,0,0,0,0,0,-1,0.00,-1.00,-0.33
Steelers,PIT,28,WR,551027577,Troy Franklin,1,0,10077,16,5,23.60,0,8,1,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,TE,551029270,Brenton Strange,2,0,2415,85,3,6.50,3,0,0,3,1,0,2,5,0.67,1.67,0.29
Steelers,PIT,28,HB,551027636,Jahmyr Gibbs,2,0,2564,26,17,125.80,245,50,5,98,11,8,234,1325,13.76,5.41,77.94
Steelers,PIT,28,HB,551028986,Brian Robinson Jr,3,0,1918,8,15,59.60,56,10,0,10,6,0,29,238,1.93,4.25,14.00
Steelers,PIT,28,TE,551028755,Cade Otton,3,0,1872,88,3,6.90,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,WR,551029110,Khalil Shakir,3,0,1942,10,2,0.40,3,1,0,4,0,0,3,4,1.50,1.33,0.24
Steelers,PIT,28,WR,551029237,Amon-Ra St. Brown,4,0,1313,14,9,61.50,7,8,1,11,1,0,3,29,0.33,4.14,2.07
Steelers,PIT,28,WR,551027805,Deonte Harty,6,0,327,89,2,0.00,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,HB,551027912,Travis Homer,6,0,9507,20,4,8.30,8,2,0,6,1,0,0,22,0.00,2.75,1.38
Steelers,PIT,28,WR,551026869,Odell Beckham Jr,11,0,6340,83,4,-0.90,0,2,2,0,0,0,0,0,0.00,0.00,0.00
Steelers,PIT,28,QB,551027243,Kirk Cousins,13,0,5117,18,12,113.00,33,1,2,7,2,0,0,112,0.00,3.39,6.59
Texans,HOU,31,HB,551029126,Will Shipley,1,0,10244,39,1,0.20,1,0,0,2,0,0,0,2,0.00,2.00,0.14
Texans,HOU,31,TE,551029543,Darnell Washington,2,0,2453,80,3,3.50,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,HB,551028557,Keaton Mitchell,2,0,4736,34,12,49.30,73,16,2,80,6,5,91,512,7.58,7.01,30.12
Texans,HOU,31,WR,551028649,Puka Nacua,2,0,4785,86,9,79.20,3,14,0,1,0,0,3,1,0.33,0.33,0.06
Texans,HOU,31,WR,551027387,Romeo Doubs,3,0,1471,87,8,35.60,0,10,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,QB,551028542,Davis Mills,4,0,969,10,5,1.40,13,1,1,7,0,0,17,34,3.40,2.62,2.62
Texans,HOU,31,WR,551029501,Jaylen Waddle,4,0,1374,17,7,99.70,1,16,0,8,0,0,1,8,0.14,8.00,0.57
Texans,HOU,31,HB,551029299,D'Andre Swift,5,0,599,4,13,62.70,159,35,3,60,6,1,161,656,12.38,4.13,46.86
Texans,HOU,31,QB,551028636,Kyler Murray,6,0,9583,1,12,254.84,48,1,3,25,2,3,5,180,0.42,3.75,13.85
Texans,HOU,31,TE,551027490,Gerald Everett,8,0,8549,14,10,41.70,0,16,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,FB,551027747,C.J. Ham,9,0,9195,30,2,13.00,1,2,0,1,1,0,3,1,1.50,1.00,0.06
Texans,HOU,31,WR,551029343,Adam Thielen,12,0,6913,19,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Texans,HOU,31,WR,551026739,Keenan Allen,12,0,5654,88,9,17.70,2,10,0,5,0,0,3,9,0.33,4.50,0.53
Titans,TEN,29,QB,551029440,Clayton Tune,2,0,2633,17,8,64.56,35,2,2,18,0,0,6,67,0.75,1.91,6.70
Titans,TEN,29,WR,551029671,Michael Wilson,2,0,2480,14,2,21.70,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,WR,551028107,Quentin Johnston,2,0,2241,1,4,5.10,0,3,1,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,TE,551028271,Sam LaPorta,2,0,2286,87,11,72.80,0,24,2,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,WR,551028729,Chris Olave,3,0,1870,12,13,59.20,4,14,0,2,0,0,0,-1,0.00,-0.25,-0.06
Titans,TEN,29,HB,551029508,Kenneth Walker III,3,0,2005,9,17,46.40,163,54,5,58,4,2,227,508,13.35,3.12,29.88
Titans,TEN,29,HB,551026742,Tyler Allgeier,3,0,1132,24,4,19.70,12,2,0,12,3,0,7,31,1.75,2.58,2.21
Titans,TEN,29,HB,551028555,Elijah Mitchell,4,0,1177,38,4,3.70,18,5,0,30,0,1,29,92,7.25,5.11,5.41
Titans,TEN,29,WR,551028042,Justin Jefferson,5,0,385,84,4,7.90,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,TE,551029056,Drew Sample,6,0,9617,81,4,-0.20,1,2,2,0,0,0,0,-8,0.00,-8.00,-0.47
Titans,TEN,29,QB,551028433,Baker Mayfield,7,0,8982,6,7,21.56,31,1,2,9,2,0,6,89,0.86,2.87,5.93
Titans,TEN,29,TE,551026767,Mark Andrews,7,0,8802,83,6,28.70,0,11,1,0,0,0,0,0,0.00,0.00,0.00
Titans,TEN,29,WR,551027223,Brandin Cooks,11,0,6386,3,3,7.50,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,HB,551026730,Braelon Allen,1,0,9996,0,11,62.50,86,20,1,41,8,1,131,328,11.91,3.81,21.87
Vikings,MIN,30,TE,551026956,Brock Bowers,1,0,10018,89,11,42.20,0,21,1,0,1,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,HB,551028279,Dylan Laube,1,0,10151,38,10,-4.30,1,19,2,0,0,0,0,-5,0.00,-5.00,-0.29
Vikings,MIN,30,QB,551028446,J.J. McCarthy,1,0,10167,9,15,139.82,48,5,5,28,2,4,38,357,2.53,7.44,21.00
Vikings,MIN,30,WR,551029603,Dontayvion Wicks,2,0,2476,13,3,3.90,1,2,0,0,0,0,0,-3,0.00,-3.00,-0.18
Vikings,MIN,30,WR,551028527,John Metchie III,3,0,1851,8,7,6.60,0,10,1,0,0,0,0,0,0.00,0.00,0.00
Vikings,MIN,30,WR,551029177,DeVonta Smith,4,0,1369,6,10,19.30,3,14,0,4,0,0,2,8,0.20,2.67,0.47
Vikings,MIN,30,HB,551027637,Antonio Gibson,5,0,297,21,17,53.50,95,28,4,19,4,0,112,341,6.59,3.59,20.06
Vikings,MIN,30,WR,551029058,Deebo Samuel Sr,6,0,9618,1,13,54.20,6,19,4,10,1,0,6,30,0.46,5.00,1.76
Vikings,MIN,30,QB,551029238,Matthew Stafford,16,0,6302,16,1,10.48,1,0,0,6,0,0,0,6,0.00,6.00,0.46
